# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar 11 13:14:43 2022
#
# User preference: *
#
# CONSTRAINT:  where (st_nrvc <> 0)
# CONSTRAINT:  order by st_rotp desc, st_nrvc asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmerr1:      Total Proper Motion Upper Unc [mas/yr]
# COLUMN sy_pmerr2:      Total Proper Motion Lower Unc [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,cb_flag,rv_flag,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,glat,glon,sy_pm,sy_pmerr1,sy_pmerr2,sy_dist,sy_disterr1,sy_disterr2,st_nrvc
2360,HD 48265 b,HD 48265,0,1,0,1,Published Confirmed,0,780.30000000,4.60000000,-4.60000000,0,1.810000,0.070000,-0.070000,0,,,,,467.21010,38.13960,-38.13960,0,0.080000,0.050000,-0.050000,0,1.28,0.05,-0.05,0,0.400,0.100,-0.100,0,[Fe/H],5.000,3.000,-3.000,0,,,,,-21.78048,257.52693,39.7813595,0.0585179,-0.0585179,90.5446000,0.2702000,-0.2687000,2
2363,HD 49674 b,HD 49674,0,1,0,1,Published Confirmed,0,4.94800000,0.00300000,-0.00300000,0,0.056800,,,0,,,,,38.14000,,,0,0.000000,,,0,1.00,,,0,0.250,,,0,[Fe/H],,,,,,,,,17.37137,175.33928,127.5748255,0.0688164,-0.0688164,43.0399000,0.0769000,-0.0766000,2
2364,HD 49674 b,HD 49674,0,1,0,1,Published Confirmed,0,4.94724000,0.00013000,-0.00012000,0,0.058000,0.000830,-0.000840,0,,,,,36.51848,2.66976,-2.66976,0,0.060000,0.060000,-0.042000,0,1.06,0.05,-0.05,0,0.300,0.060,-0.060,0,[Fe/H],,,,,,,,,17.37137,175.33928,127.5748255,0.0688164,-0.0688164,43.0399000,0.0769000,-0.0766000,2
2365,HD 49674 b,HD 49674,0,1,0,1,Published Confirmed,0,4.94737000,0.00098000,-0.00098000,0,0.058000,0.003400,-0.003400,0,,,,,33.40000,3.50000,-3.50000,0,0.087000,0.095000,-0.095000,0,1.06,,,0,0.310,0.030,-0.030,0,[Fe/H],,,,,,,,,17.37137,175.33928,127.5748255,0.0688164,-0.0688164,43.0399000,0.0769000,-0.0766000,2
2366,HD 49674 b,HD 49674,1,1,0,1,Published Confirmed,0,4.94737000,0.00098000,-0.00098000,0,0.060000,0.000000,0.000000,0,,,,,31.78300,3.17830,-3.17830,0,0.090000,0.090000,-0.090000,0,1.03,0.11,-0.11,0,0.320,,,0,[Fe/H],,,,,,,,,17.37137,175.33928,127.5748255,0.0688164,-0.0688164,43.0399000,0.0769000,-0.0766000,2
2367,HD 49674 b,HD 49674,0,1,0,1,Published Confirmed,0,4.94370000,0.00230000,-0.00230000,0,0.058000,0.003300,-0.003300,0,,,,,36.54900,5.08500,-5.08500,0,0.290000,0.150000,-0.150000,0,0.99,0.14,-0.10,0,0.230,0.100,-0.100,0,[M/H],,,,,,,,,17.37137,175.33928,127.5748255,0.0688164,-0.0688164,43.0399000,0.0769000,-0.0766000,2
2470,HD 70642 b,HD 70642,0,1,0,1,Published Confirmed,0,2068.00000000,39.00000000,-39.00000000,0,3.180000,0.070000,-0.070000,0,,,,,587.98550,28.60470,-28.60470,0,0.030000,0.040000,-0.040000,0,0.96,0.03,-0.03,0,0.170,,,0,[Fe/H],,,,,,,,,-1.67291,257.61105,302.2287869,0.0513139,-0.0513139,29.2760000,0.0276000,-0.0275000,2
2471,HD 70642 b,HD 70642,0,1,0,1,Published Confirmed,0,2231.00000000,400.00000000,-400.00000000,0,3.300000,,,0,,,,,640.00000,,,0,0.100000,0.060000,-0.060000,0,1.00,0.05,-0.05,0,0.160,0.020,-0.020,0,[Fe/H],4.000,,,0,,,,,-1.67291,257.61105,302.2287869,0.0513139,-0.0513139,29.2760000,0.0276000,-0.0275000,2
2472,HD 70642 b,HD 70642,0,1,0,1,Published Confirmed,0,2068.00000000,39.00000000,-39.00000000,0,3.230000,0.190000,-0.190000,0,,,,,626.00000,57.00000,-57.00000,0,0.034000,0.043000,-0.043000,0,1.05,,,0,0.164,,,0,[Fe/H],,,,,,,,,-1.67291,257.61105,302.2287869,0.0513139,-0.0513139,29.2760000,0.0276000,-0.0275000,2
2486,HD 73526 b,HD 73526,0,1,0,1,Published Confirmed,0,188.90000000,0.10000000,-0.10000000,0,0.650000,0.010000,-0.010000,0,,,,,715.09000,38.14000,-38.14000,0,0.290000,0.030000,-0.030000,0,1.01,0.05,-0.05,0,,,,,,,,,,,,,,-0.18559,260.68043,170.3177023,0.0516388,-0.0516388,97.2396000,0.3235000,-0.3214000,2
2487,HD 73526 b,HD 73526,0,1,0,1,Published Confirmed,0,190.50000000,3.00000000,-3.00000000,0,0.660000,0.050000,-0.050000,0,,,,,953.49000,95.34900,-95.34900,0,0.340000,0.080000,-0.080000,0,1.05,0.05,-0.05,0,,,,,,9.200,1.800,-1.800,0,,,,,-0.18559,260.68043,170.3177023,0.0516388,-0.0516388,97.2396000,0.3235000,-0.3214000,2
2488,HD 73526 b,HD 73526,1,1,0,1,Published Confirmed,0,188.30000000,0.90000000,-0.90000000,0,0.650000,0.010000,-0.010000,0,,,,,978.91640,98.52730,-98.52730,0,0.190000,0.050000,-0.050000,0,1.14,0.15,-0.15,0,0.220,,,0,[Fe/H],,,,,,,,,-0.18559,260.68043,170.3177023,0.0516388,-0.0516388,97.2396000,0.3235000,-0.3214000,2
2489,HD 73526 c,HD 73526,1,1,0,1,Published Confirmed,0,379.10000000,0.50000000,-0.50000000,0,1.030000,0.020000,-0.020000,0,,,,,715.09000,41.32000,-41.32000,0,0.280000,0.050000,-0.050000,0,1.01,0.05,-0.05,0,,,,,,,,,,,,,,-0.18559,260.68043,170.3177023,0.0516388,-0.0516388,97.2396000,0.3235000,-0.3214000,2
2523,HD 76700 b,HD 76700,1,1,0,1,Published Confirmed,0,3.97097000,0.00023000,-0.00023000,0,0.050000,0.000000,0.000000,0,,,,,66.74430,9.53490,-9.53490,0,0.090000,0.080000,-0.080000,0,0.99,0.17,-0.17,0,0.310,,,0,[Fe/H],,,,,,,,,-13.91873,282.48954,307.3738581,0.0562312,-0.0562312,60.8831000,0.1175000,-0.1171000,2
2524,HD 76700 b,HD 76700,0,1,0,1,Published Confirmed,0,3.97100000,0.00100000,-0.00100000,0,0.049000,0.004000,-0.004000,0,,,,,62.61251,5.40311,-5.40311,0,0.000000,0.040000,-0.040000,0,1.00,0.05,-0.05,0,,,,,,11.000,1.800,-1.800,0,,,,,-13.91873,282.48954,307.3738581,0.0562312,-0.0562312,60.8831000,0.1175000,-0.1171000,2
2525,HD 76700 b,HD 76700,0,1,0,1,Published Confirmed,0,3.97097000,0.00023000,-0.00023000,0,0.051100,0.003000,-0.003000,0,,,,,74.05439,7.62792,-7.62792,0,0.095000,0.075000,-0.075000,0,1.13,,,0,0.345,,,0,[Fe/H],,,,,,,,,-13.91873,282.48954,307.3738581,0.0562312,-0.0562312,60.8831000,0.1175000,-0.1171000,2
2551,HD 81040 b,HD 81040,1,1,0,1,Published Confirmed,0,1001.70001000,7.00000000,-7.00000000,0,1.940000,0.030000,-0.030000,0,,,,,2310.62410,311.47340,-311.47340,0,0.530000,0.040000,-0.040000,0,1.05,0.19,-0.19,0,-0.030,,,0,[Fe/H],,,,,,,,,42.32614,209.36326,155.5120051,0.0915234,-0.0915234,34.4341000,0.0777000,-0.0773000,2
2552,HD 81040 b,HD 81040,0,1,0,1,Published Confirmed,0,1001.70000000,7.00000000,-7.00000000,0,1.940000,,,0,,,,,2180.31380,225.65930,-225.65930,0,0.526000,0.042000,-0.042000,0,0.96,0.04,-0.04,0,-0.160,0.060,-0.060,0,[Fe/H],0.730,0.100,-0.100,0,,,,,42.32614,209.36326,155.5120051,0.0915234,-0.0915234,34.4341000,0.0777000,-0.0773000,2
2597,HD 87883 b,HD 87883,0,1,0,1,Published Confirmed,0,3303.00000000,26.00000000,-25.00000000,0,4.072000,0.056000,-0.057000,0,,,,,728.46271,22.24799,-21.93016,0,0.712100,0.008300,-0.007900,0,0.83,0.03,-0.03,0,0.104,0.057,-0.057,0,[Fe/H],,,,,,,,,54.54018,191.18698,89.2242070,0.0709917,-0.0709917,18.2912000,0.0125000,-0.0124000,2
2598,HD 87883 b,HD 87883,1,1,0,1,Published Confirmed,0,2754.00000000,87.00000000,-87.00000000,0,3.580000,0.100000,-0.100000,0,,,,,489.45820,82.63580,-82.63580,0,0.530000,0.120000,-0.120000,0,0.66,0.09,-0.09,0,0.050,,,0,[Fe/H],,,,,,,,,54.54018,191.18698,89.2242070,0.0709917,-0.0709917,18.2912000,0.0125000,-0.0124000,2
2599,HD 87883 b,HD 87883,0,1,0,1,Published Confirmed,0,2754.00000000,87.00000000,-87.00000000,0,3.600000,0.080000,-0.080000,0,,,,,565.73740,108.06220,-108.06220,0,0.530000,0.120000,-0.120000,0,0.82,0.04,-0.04,0,0.093,0.040,-0.040,0,[Fe/H],9.800,,,0,,,,,54.54018,191.18698,89.2242070,0.0709917,-0.0709917,18.2912000,0.0125000,-0.0124000,2
2600,HD 88133 b,HD 88133,0,1,0,1,Published Confirmed,0,3.41500000,0.00100000,-0.00100000,0,0.046000,,,0,,,,,92.17070,,,0,0.110000,0.050000,-0.050000,0,1.20,0.20,-0.20,0,0.340,0.040,-0.040,0,[Fe/H],,,,,,,,,51.89768,217.81208,265.3912437,0.0847722,-0.0847722,73.6123000,0.3053000,-0.3029000,2
2601,HD 88133 b,HD 88133,0,1,0,1,Published Confirmed,0,3.41486740,0.00004570,-0.00004730,0,0.046910,0.000800,-0.000800,0,324.18660,193.87630,-88.99240,0,85.81410,3.17830,-3.17830,0,0.050000,0.030000,-0.030000,0,1.18,0.06,-0.06,0,0.330,0.050,-0.050,0,[Fe/H],,,,,,,,,51.89768,217.81208,265.3912437,0.0847722,-0.0847722,73.6123000,0.3053000,-0.3029000,2
2602,HD 88133 b,HD 88133,0,1,0,1,Published Confirmed,0,3.41587000,0.00059000,-0.00059000,0,0.047200,0.002700,-0.002700,0,,,,,95.03117,10.48839,-10.48839,0,0.133000,0.072000,-0.072000,0,0.94,0.11,-0.13,0,0.300,0.100,-0.100,0,[M/H],,,,,,,,,51.89768,217.81208,265.3912437,0.0847722,-0.0847722,73.6123000,0.3053000,-0.3029000,2
2603,HD 88133 b,HD 88133,0,1,0,1,Published Confirmed,0,3.41587000,0.00059000,-0.00059000,0,0.050000,0.000000,0.000000,0,,,,,95.34900,12.71320,-12.71320,0,0.130000,0.070000,-0.070000,0,1.23,0.16,-0.16,0,0.320,,,0,[Fe/H],,,,,,,,,51.89768,217.81208,265.3912437,0.0847722,-0.0847722,73.6123000,0.3053000,-0.3029000,2
2604,HD 88133 b,HD 88133,1,1,0,1,Published Confirmed,0,3.41488400,0.00003000,-0.00003000,0,0.047900,0.003300,-0.003300,0,,,,,90.42263,2.00233,-2.00233,0,0.031000,0.021000,-0.021000,0,1.26,,,0,,,,,,,,,,,,,,51.89768,217.81208,265.3912437,0.0847722,-0.0847722,73.6123000,0.3053000,-0.3029000,2
2605,HD 88133 b,HD 88133,0,1,0,1,Published Confirmed,0,3.41488700,0.00004500,-0.00004500,0,0.047900,0.003200,-0.003200,0,,,,,89.62806,14.62018,-14.62018,0,0.000000,,,0,1.26,0.25,-0.25,0,0.320,,,0,[Fe/H],5.370,0.910,-0.910,0,,,,,51.89768,217.81208,265.3912437,0.0847722,-0.0847722,73.6123000,0.3053000,-0.3029000,2
2606,HD 89307 b,HD 89307,1,1,0,1,Published Confirmed,0,2166.00000000,38.00000000,-38.00000000,0,3.270000,0.070000,-0.070000,0,,,,,670.62130,66.74430,-66.74430,0,0.200000,0.050000,-0.050000,0,1.27,0.12,-0.12,0,-0.130,,,0,[Fe/H],,,,,,,,,51.39451,227.30349,275.2171319,0.0898590,-0.0898590,32.0104000,0.0528000,-0.0526000,2
2607,HD 89307 b,HD 89307,0,1,0,1,Published Confirmed,0,2199.00000000,61.00000000,-61.00000000,0,3.340000,0.170000,-0.170000,0,,,,,635.60000,127.10000,-127.10000,0,0.250000,0.090000,-0.090000,0,1.03,0.10,-0.10,0,,,,,,,,,,,,,,51.39451,227.30349,275.2171319,0.0898590,-0.0898590,32.0104000,0.0528000,-0.0526000,2
2608,HD 89307 b,HD 89307,0,1,0,1,Published Confirmed,0,2199.00000000,61.00000000,-61.00000000,0,3.363200,0.062800,-0.062800,0,,,,,659.15200,113.14300,-113.14300,0,0.250000,0.090000,-0.090000,0,1.05,0.01,-0.01,0,-0.170,0.030,-0.030,0,[Fe/H],2.310,0.150,-0.150,0,,,,,51.39451,227.30349,275.2171319,0.0898590,-0.0898590,32.0104000,0.0528000,-0.0526000,2
2609,HD 89307 b,HD 89307,0,1,0,1,Published Confirmed,0,2157.00000000,63.00000000,-63.00000000,0,3.270000,0.070000,-0.070000,0,,,,,565.73740,41.31790,-41.31790,0,0.241000,0.070000,-0.070000,0,1.03,0.04,-0.04,0,-0.140,0.040,-0.040,0,[Fe/H],6.760,,,0,,,,,51.39451,227.30349,275.2171319,0.0898590,-0.0898590,32.0104000,0.0528000,-0.0526000,2
2610,HD 89307 b,HD 89307,0,1,0,1,Published Confirmed,0,2900.00000000,1100.00000000,-1100.00000000,0,3.900000,1.300000,-1.300000,0,,,,,829.50000,117.60000,-117.60000,0,0.010000,0.160000,-0.160000,0,1.09,0.14,-0.13,0,-0.118,0.003,-0.003,0,[M/H],,,,,,,,,51.39451,227.30349,275.2171319,0.0898590,-0.0898590,32.0104000,0.0528000,-0.0526000,2
2685,HD 99492 b,HD 99492,0,2,0,1,Published Confirmed,0,17.03800000,0.00536000,-0.00536000,0,0.119000,,,0,,,,,35.59696,,,0,0.050000,0.120000,-0.120000,0,0.78,0.08,-0.08,0,0.360,,,0,,3.980,,,0,,,,,58.50710,259.27385,752.2828201,0.5730955,-0.5730955,18.2038000,0.0581000,-0.0577000,2
2686,HD 99492 b,HD 99492,0,2,0,1,Published Confirmed,0,17.04950000,0.00170000,-0.00160000,0,0.123100,0.001400,-0.001500,0,,,,,26.72937,1.93875,-1.93875,0,0.085000,0.070000,-0.057000,0,0.86,0.03,-0.03,0,0.278,0.060,-0.060,0,[Fe/H],,,,,,,,,58.50710,259.27385,752.2828201,0.5730955,-0.5730955,18.2038000,0.0581000,-0.0577000,2
2687,HD 99492 b,HD 99492,0,2,0,1,Published Confirmed,0,17.05400000,0.00300000,-0.00300000,0,0.121860,0.000020,-0.000020,0,,,,,27.65000,1.90690,-1.90690,0,0.130000,0.070000,-0.070000,0,0.83,,,0,0.360,,,0,[Fe/H],4.000,,,0,,,,,58.50710,259.27385,752.2828201,0.5730955,-0.5730955,18.2038000,0.0581000,-0.0577000,2
2688,HD 99492 b,HD 99492,1,2,0,1,Published Confirmed,0,17.04310000,0.00470000,-0.00470000,0,0.120000,0.000000,0.000000,0,,,,,22.24810,15.89150,-15.89150,0,0.250000,0.090000,-0.090000,0,0.48,0.51,-0.51,0,0.240,,,0,[Fe/H],,,,,,,,,58.50710,259.27385,752.2828201,0.5730955,-0.5730955,18.2038000,0.0581000,-0.0577000,2
2689,HD 99492 b,HD 99492,0,2,0,1,Published Confirmed,0,17.04310000,0.00470000,-0.00470000,0,0.123200,0.007100,-0.007100,0,,,,,34.60000,4.10000,-4.10000,0,0.254000,0.092000,-0.092000,0,0.85,0.10,-0.12,0,0.338,0.025,-0.025,0,[M/H],,,,,,,,,58.50710,259.27385,752.2828201,0.5730955,-0.5730955,18.2038000,0.0581000,-0.0577000,2
2690,HD 99492 b,HD 99492,0,2,0,1,Published Confirmed,0,17.05400000,0.00300000,-0.00300000,0,0.123000,0.001000,-0.001000,0,,,,,25.10857,1.90698,-1.90698,0,0.070000,0.060000,-0.060000,0,0.85,0.02,-0.02,0,0.300,0.030,-0.030,0,[Fe/H],4.800,4.100,-4.100,0,,,,,58.50710,259.27385,752.2828201,0.5730955,-0.5730955,18.2038000,0.0581000,-0.0577000,2
2705,HIP 14810 b,HIP 14810,0,1,0,1,Published Confirmed,0,6.67400000,0.00200000,-0.00200000,0,0.069200,0.004000,-0.004000,0,,,,,1220.46720,171.62820,-171.62820,0,0.148000,0.006000,-0.006000,0,0.99,,,0,0.231,0.030,-0.030,0,[Fe/H],,,,,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2706,HIP 14810 b,HIP 14810,1,1,0,1,Published Confirmed,0,6.67389200,0.00000800,-0.00000800,0,0.069600,0.004400,-0.004400,0,,,,,1239.53700,155.73670,-155.73670,0,0.143990,0.000870,-0.000870,0,1.01,0.19,-0.19,0,0.240,,,0,[Fe/H],5.840,2.420,-2.420,0,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2707,HIP 14810 b,HIP 14810,0,1,0,1,Published Confirmed,0,6.67386000,0.00001900,-0.00001900,0,0.070000,0.000000,0.000000,0,,,,,1074.26540,38.13960,-38.13960,0,0.140000,0.000000,0.000000,0,0.81,0.04,-0.04,0,0.290,,,0,[Fe/H],,,,,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2708,HIP 14810 b,HIP 14810,0,1,0,1,Published Confirmed,0,6.67385500,0.00001900,-0.00001900,0,0.069200,0.004000,-0.004000,0,,,,,1233.18040,101.70560,-101.70560,0,0.142700,0.000940,-0.000940,0,0.99,0.04,-0.04,0,0.260,0.030,-0.030,0,[Fe/H],,,,,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2709,HIP 14810 b,HIP 14810,0,1,0,1,Published Confirmed,0,6.67420000,0.00200000,-0.00200000,0,0.069200,0.004000,-0.004000,0,,,,,1242.66000,174.80000,-174.80000,0,0.147000,0.006000,-0.006000,0,0.98,0.15,-0.08,0,0.230,0.100,-0.100,0,[M/H],,,,,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2710,HIP 14810 c,HIP 14810,0,1,0,1,Published Confirmed,0,147.73000000,0.06500000,-0.06500000,0,0.545000,0.031000,-0.031000,0,,,,,406.82240,31.78300,-31.78300,0,0.164000,0.012000,-0.012000,0,0.99,0.04,-0.04,0,0.260,0.030,-0.030,0,[Fe/H],,,,,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2711,HIP 14810 c,HIP 14810,0,1,0,1,Published Confirmed,0,95.28470000,0.00200000,-0.00200000,0,0.407000,0.023000,-0.023000,0,,,,,241.54000,38.14000,-38.14000,0,0.409100,0.006000,-0.006000,0,0.98,0.15,-0.08,0,0.230,0.100,-0.100,0,[M/H],,,,,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2712,HIP 14810 c,HIP 14810,1,1,0,1,Published Confirmed,0,147.74700000,0.02900000,-0.02900000,0,0.549000,0.034000,-0.034000,0,,,,,416.35730,57.20940,-57.20940,0,0.156600,0.009900,-0.009900,0,1.01,0.19,-0.19,0,0.240,,,0,[Fe/H],5.840,2.420,-2.420,0,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2713,HIP 14810 d,HIP 14810,1,1,0,1,Published Confirmed,0,981.80000000,6.90000000,-6.90000000,0,1.940000,0.130000,-0.130000,0,,,,,187.51970,31.78300,-31.78300,0,0.185000,0.035000,-0.035000,0,1.01,0.19,-0.19,0,0.240,,,0,[Fe/H],5.840,2.420,-2.420,0,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2714,HIP 14810 d,HIP 14810,0,1,0,1,Published Confirmed,0,952.00000000,15.00000000,-15.00000000,0,1.890000,0.110000,-0.110000,0,,,,,181.16310,16.52716,-16.52716,0,0.173000,0.037000,-0.037000,0,0.99,0.04,-0.04,0,0.260,0.030,-0.030,0,[Fe/H],,,,,,,,,-31.09476,161.55108,53.2887182,0.0696940,-0.0696940,50.4800000,0.1156000,-0.1151000,2
2810,HW Vir b,HW Vir,1,3,1,0,Published Confirmed,0,4640.00000000,70.00000000,-70.00000000,0,4.690000,0.060000,-0.060000,0,,,,,4544.96900,317.83000,-317.83000,0,0.400000,0.100000,-0.100000,0,0.48,0.01,-0.01,0,,,,,,,,,,,,,,54.15900,299.93410,18.0617024,0.1272753,-0.1272753,171.7010000,2.5225000,-2.5225000,2
4248,KELT-6 b,KELT-6,0,1,0,1,Published Confirmed,0,7.84558200,0.00000700,-0.00000700,0,0.080400,0.001400,-0.001400,0,140.48086,6.03877,-6.03877,0,,,,,0.036000,,,1,1.13,0.06,-0.06,0,0.270,0.060,-0.060,0,,4.900,0.700,-0.500,0,,,,,85.54996,85.77535,16.4524553,0.0461558,-0.0461558,240.7260000,1.9870000,-1.9550000,2
4249,KELT-6 b,KELT-6,1,1,0,1,Published Confirmed,0,7.84570000,0.00020000,-0.00020000,0,,,,,165.27160,38.13960,-38.13960,0,,,,,0.220000,0.110000,-0.110000,0,1.42,0.46,-0.46,0,-0.280,,,0,[Fe/H],,,,,,,,,85.54996,85.77535,16.4524553,0.0461558,-0.0461558,240.7260000,1.9870000,-1.9550000,2
4250,KELT-6 b,KELT-6,0,1,0,1,Published Confirmed,0,7.84570000,0.00020000,-0.00020000,0,0.079390,0.001000,-0.000990,0,136.66100,14.30200,-14.62000,0,,,,,0.220000,0.120000,-0.100000,0,1.08,0.04,-0.04,0,-0.281,0.039,-0.038,0,[Fe/H],6.100,0.200,-0.200,0,,,,,85.54996,85.77535,16.4524553,0.0461558,-0.0461558,240.7260000,1.9870000,-1.9550000,2
4251,KELT-6 b,KELT-6,0,1,0,1,Published Confirmed,0,7.84558210,0.00000700,-0.00000700,0,0.080000,0.001000,-0.001000,0,,,,,140.48086,6.03877,-6.03877,0,0.029000,0.016000,-0.013000,0,1.13,0.06,-0.06,0,-0.270,0.060,-0.060,0,[Fe/H],4.900,0.660,-0.460,0,,,,,85.54996,85.77535,16.4524553,0.0461558,-0.0461558,240.7260000,1.9870000,-1.9550000,2
4252,KELT-6 c,KELT-6,1,1,0,1,Published Confirmed,0,1276.00000000,81.00000000,-67.00000000,0,2.390000,0.110000,-0.110000,0,,,,,1179.14930,66.74430,-66.74430,0,0.210000,0.039000,-0.036000,0,1.13,0.06,-0.06,0,-0.270,0.060,-0.060,0,[Fe/H],4.900,0.660,-0.460,0,,,,,85.54996,85.77535,16.4524553,0.0461558,-0.0461558,240.7260000,1.9870000,-1.9550000,2
4612,Kepler-10 b,Kepler-10,0,1,0,1,Published Confirmed,0,0.83749026,0.00000029,-0.00000029,0,,,,,,,,,,,,,0.060000,0.160000,-0.060000,0,1.02,0.14,-0.12,0,-0.120,0.100,-0.100,0,[M/H],,,,,,,,,18.81626,80.48988,45.3461486,0.0457027,-0.0457027,185.5060000,0.8110000,-0.8050000,2
4613,Kepler-10 b,Kepler-10,0,1,0,1,Kepler Project Candidate (q1_q12_koi),0,0.83749133,0.00000027,-0.00000027,0,0.016800,,,0,,,,,,,,,0.000000,,,0,0.90,0.06,-0.06,0,-0.150,0.040,-0.040,0,[Fe/H],,,,0,,,,,18.81626,80.48988,45.3461486,0.0457027,-0.0457027,185.5060000,0.8110000,-0.8050000,2
4614,Kepler-10 b,Kepler-10,1,1,0,1,Published Confirmed,0,0.83749100,0.00000200,-0.00000200,0,0.017200,0.000810,-0.001680,0,4.60853,1.27132,-1.46202,0,,,,,,,,,0.91,0.02,-0.02,0,-0.150,0.040,-0.040,0,[Fe/H],,,,,,,,,18.81626,80.48988,45.3461486,0.0457027,-0.0457027,185.5060000,0.8110000,-0.8050000,2
